run_name,st1_frequency_hz,st2_frequency_hz,st3_frequency_hz,mean_overlap_count,std_overlap_count,min_overlap_count,max_overlap_count,valid_trial_count,trial_indices_used,trial_overlap_counts,high_threshold_v,fixed_st_4_frequency_name,fixed_st_4_frequency_hz
st1_271_hz__st2_481_hz__st3_121_hz,271,481,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_151_hz,271,481,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_181_hz,271,481,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_211_hz,271,481,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_241_hz,271,481,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_271_hz,271,481,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_301_hz,271,481,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_331_hz,271,481,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_361_hz,271,481,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_391_hz,271,481,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_421_hz,271,481,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_451_hz,271,481,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_481_hz,271,481,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_511_hz,271,481,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_541_hz,271,481,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_481_hz__st3_571_hz,271,481,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_1_hz,271,511,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_31_hz,271,511,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_61_hz,271,511,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_91_hz,271,511,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_121_hz,271,511,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_151_hz,271,511,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_181_hz,271,511,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_211_hz,271,511,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_241_hz,271,511,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_271_hz,271,511,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_301_hz,271,511,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_331_hz,271,511,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_361_hz,271,511,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_391_hz,271,511,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_421_hz,271,511,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_451_hz,271,511,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_481_hz,271,511,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_511_hz,271,511,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_541_hz,271,511,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_511_hz__st3_571_hz,271,511,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_1_hz,271,541,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_31_hz,271,541,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_61_hz,271,541,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_91_hz,271,541,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_121_hz,271,541,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_151_hz,271,541,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_181_hz,271,541,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_211_hz,271,541,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_241_hz,271,541,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_271_hz,271,541,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_301_hz,271,541,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_331_hz,271,541,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_361_hz,271,541,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_391_hz,271,541,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_421_hz,271,541,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_451_hz,271,541,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_481_hz,271,541,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_511_hz,271,541,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_541_hz,271,541,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_541_hz__st3_571_hz,271,541,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_1_hz,271,571,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_31_hz,271,571,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_61_hz,271,571,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_91_hz,271,571,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_121_hz,271,571,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_151_hz,271,571,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_181_hz,271,571,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_211_hz,271,571,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_241_hz,271,571,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_271_hz,271,571,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_301_hz,271,571,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_331_hz,271,571,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_361_hz,271,571,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_391_hz,271,571,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_421_hz,271,571,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_451_hz,271,571,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_481_hz,271,571,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_511_hz,271,571,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_541_hz,271,571,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_271_hz__st2_571_hz__st3_571_hz,271,571,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_1_hz,301,1,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_31_hz,301,1,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_61_hz,301,1,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_91_hz,301,1,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_121_hz,301,1,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_151_hz,301,1,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_181_hz,301,1,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_211_hz,301,1,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_241_hz,301,1,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_271_hz,301,1,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_301_hz,301,1,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_331_hz,301,1,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_361_hz,301,1,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_391_hz,301,1,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_421_hz,301,1,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_451_hz,301,1,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_481_hz,301,1,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_511_hz,301,1,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_541_hz,301,1,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_1_hz__st3_571_hz,301,1,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_1_hz,301,31,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_31_hz,301,31,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_61_hz,301,31,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_91_hz,301,31,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_121_hz,301,31,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_151_hz,301,31,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_181_hz,301,31,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_211_hz,301,31,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_241_hz,301,31,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_271_hz,301,31,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_301_hz,301,31,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_331_hz,301,31,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_361_hz,301,31,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_391_hz,301,31,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_421_hz,301,31,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_451_hz,301,31,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_481_hz,301,31,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_511_hz,301,31,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_541_hz,301,31,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_31_hz__st3_571_hz,301,31,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_1_hz,301,61,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_31_hz,301,61,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_61_hz,301,61,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_91_hz,301,61,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_121_hz,301,61,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_151_hz,301,61,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_181_hz,301,61,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_211_hz,301,61,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_241_hz,301,61,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_271_hz,301,61,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_301_hz,301,61,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_331_hz,301,61,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_361_hz,301,61,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_391_hz,301,61,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_421_hz,301,61,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_451_hz,301,61,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_481_hz,301,61,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_511_hz,301,61,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_541_hz,301,61,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_61_hz__st3_571_hz,301,61,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_1_hz,301,91,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_31_hz,301,91,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_61_hz,301,91,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_91_hz,301,91,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_121_hz,301,91,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_151_hz,301,91,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_181_hz,301,91,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_211_hz,301,91,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_241_hz,301,91,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_271_hz,301,91,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_301_hz,301,91,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_331_hz,301,91,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_361_hz,301,91,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_391_hz,301,91,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_421_hz,301,91,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_451_hz,301,91,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_481_hz,301,91,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_511_hz,301,91,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_541_hz,301,91,541,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,0.9,1_hz,1
st1_301_hz__st2_91_hz__st3_571_hz,301,91,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_1_hz,301,121,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_31_hz,301,121,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_61_hz,301,121,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_91_hz,301,121,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_121_hz,301,121,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_151_hz,301,121,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_181_hz,301,121,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_211_hz,301,121,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_241_hz,301,121,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_271_hz,301,121,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_301_hz,301,121,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_331_hz,301,121,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_361_hz,301,121,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_391_hz,301,121,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_421_hz,301,121,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_451_hz,301,121,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_481_hz,301,121,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_511_hz,301,121,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_541_hz,301,121,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_121_hz__st3_571_hz,301,121,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_1_hz,301,151,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_31_hz,301,151,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_61_hz,301,151,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_91_hz,301,151,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_121_hz,301,151,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_151_hz,301,151,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_181_hz,301,151,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_301_hz__st2_151_hz__st3_211_hz,301,151,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
