frequency_st_x_hz,frequency_st_y_hz,mean_voltage_difference_integral_vs,std_voltage_difference_integral_vs,min_voltage_difference_integral_vs,max_voltage_difference_integral_vs,valid_trial_count,trial_indices_used,trial_integrals_vs,run_name
353,577,1.4515771207514234e-05,1.3572148478994585e-05,0.0,4.3729865963951575e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.487358615598e-05;7.624772999856e-08;3.989528280010e-06;2.517840255609e-05;0.000000000000e+00;1.459059958800e-05;0.000000000000e+00;4.372986596395e-05;3.033669006015e-05;7.436171880010e-06;1.029776039990e-06;3.178105183802e-05;2.992692221997e-05;3.060734882400e-05;1.108198638006e-06;9.105704820056e-06;5.555119319944e-06;1.250465616004e-05;2.848555407605e-05;0.000000000000e+00,st1_353_hz__st2_577_hz
353,593,1.6504112039068124e-05,1.738749922196718e-05,0.0,6.215879699990601e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.069249373997e-05;2.934519156003e-05;0.000000000000e+00;5.267298185997e-05;2.128597632000e-05;1.289983122001e-05;2.635794099001e-05;8.595016919988e-06;1.038067579800e-05;1.720029294004e-05;1.203057485997e-05;6.215879699991e-05;1.049376222000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.641361287599e-05;3.955509247748e-05,st1_353_hz__st2_593_hz
369,1,0.0,0.0,0.0,0.0,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_1_hz
369,17,1.367066610014067e-07,5.524520855838294e-07,0.0,2.5375575600283805e-06,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.965756599998e-07;2.537557560028e-06;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_17_hz
369,33,8.366903010001426e-07,2.71176443584624e-06,0.0,1.1612223360030206e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.161222336003e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.121582659973e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_33_hz
369,49,1.0590723090034283e-06,3.216549524591452e-06,0.0,1.2176546040015834e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.217654604002e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;9.004900140053e-06;0.000000000000e+00,st1_369_hz__st2_49_hz
369,65,2.17081243800335e-06,4.845355748830845e-06,0.0,1.736379270000088e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;3.783073680019e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.736379270000e-05;1.102900230003e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.124038008001e-05,st1_369_hz__st2_65_hz
369,81,9.007849097980579e-07,2.7092334501951854e-06,0.0,1.1693974356002946e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;6.114761999743e-07;0.000000000000e+00;5.046103439998e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;6.641441999855e-07;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.169397435600e-05;0.000000000000e+00,st1_369_hz__st2_81_hz
369,97,1.0659588120037756e-06,3.7110601221100494e-06,0.0,1.6614043199991714e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;4.705133040084e-06;0.000000000000e+00;1.661404319999e-05;0.000000000000e+00,st1_369_hz__st2_97_hz
369,113,3.71621299850458e-06,5.964490468077393e-06,0.0,2.2621235220010583e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;7.197075000002e-06;0.000000000000e+00;1.308870899993e-05;1.080909018002e-05;9.665005554008e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.305498859922e-06;4.261014214200e-06;4.376631941998e-06;2.262123522001e-05;0.000000000000e+00,st1_369_hz__st2_113_hz
369,129,2.9908205730006833e-06,5.087373659712241e-06,0.0,1.7922819780002987e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;9.001433160100e-07;1.266092279967e-06;0.000000000000e+00;1.318142933999e-05;9.031225500045e-06;4.894097399993e-06;1.792281978000e-05;0.000000000000e+00;0.000000000000e+00;3.666277620008e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;8.954326224001e-06,st1_369_hz__st2_129_hz
369,145,3.714299442004744e-06,9.95089061602311e-06,0.0,4.332264929998443e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;5.708033280014e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;3.606179220039e-06;1.787950584007e-05;0.000000000000e+00;0.000000000000e+00;3.769621199989e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;4.332264929998e-05;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_145_hz
369,161,5.110531319793962e-06,7.863695221686205e-06,0.0,2.628747460979835e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;2.628747460980e-05;1.534292640002e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.873322960032e-06;0.000000000000e+00;1.307125259996e-05;1.731192408008e-05;0.000000000000e+00;1.614870665999e-05;8.175019086001e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_161_hz
369,177,5.219107785483108e-06,7.850336776427745e-06,0.0,2.9555485398019553e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.058159970002e-05;2.020847471999e-06;0.000000000000e+00;2.955548539802e-05;0.000000000000e+00;1.444562477999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.641568446006e-05;9.599433263997e-06;4.319074620002e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;3.892672440037e-06;0.000000000000e+00;1.355173357554e-05,st1_369_hz__st2_177_hz
369,193,4.1842750410019815e-06,6.285078450302427e-06,0.0,2.4375173220048117e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;1.926809640003e-06;0.000000000000e+00;0.000000000000e+00;1.014565913997e-05;1.189067605201e-05;2.437517322005e-05;0.000000000000e+00;5.172361740013e-06;0.000000000000e+00;2.845004327998e-06;1.182890304000e-05;8.998184519993e-06;0.000000000000e+00;6.502729140007e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_193_hz
369,209,6.827352048891961e-06,1.1390688892184372e-05,0.0,4.069036673994969e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;3.071516255992e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;3.659180579990e-06;8.747266859943e-06;7.528483871998e-06;0.000000000000e+00;0.000000000000e+00;1.949983056007e-05;1.880481162597e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;6.901938180007e-06;0.000000000000e+00;4.069036673995e-05,st1_369_hz__st2_209_hz
369,225,8.845423546259565e-06,8.44488259216109e-06,0.0,2.4489800153989706e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.657441998000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.448980015399e-05;0.000000000000e+00;1.793953439999e-05;2.272578156001e-05;0.000000000000e+00;0.000000000000e+00;1.042503012006e-05;5.158750680009e-06;1.196477118002e-05;1.339687206000e-05;5.715370079994e-06;1.506655836000e-05;1.591809875996e-05;0.000000000000e+00;1.753348359116e-05,st1_369_hz__st2_225_hz
369,241,1.1565239409903947e-05,1.2066302086391388e-05,0.0,3.598050546000375e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.379190492002e-05;3.598050546000e-05;2.775564594000e-05;4.008604500039e-06;1.554489665999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.462458149005e-05;3.281623135208e-05;1.824528563997e-05;0.000000000000e+00;1.502443799992e-05;0.000000000000e+00;2.586933161999e-05;0.000000000000e+00;2.463478200432e-07;1.110639527996e-05;6.290619516004e-06,st1_369_hz__st2_241_hz
369,257,7.353097226998687e-06,7.490620141317611e-06,0.0,2.3486939999972644e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;7.582105980002e-06;1.459630458003e-05;5.410547280005e-06;1.005890112005e-05;2.348693999997e-05;1.190785571997e-05;8.884492559996e-06;0.000000000000e+00;1.039221773995e-05;0.000000000000e+00;1.757561633995e-05;2.033768088004e-05;0.000000000000e+00;3.027112740073e-06;0.000000000000e+00;0.000000000000e+00;1.380216959993e-05,st1_369_hz__st2_257_hz
369,273,1.3215468279609516e-05,9.803080486793246e-06,0.0,3.309076182597126e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.560733100000e-05;9.076657500007e-06;1.515007979999e-05;0.000000000000e+00;1.119069468002e-05;1.046699207995e-05;1.079372106002e-05;1.540804357795e-05;3.309076182597e-05;2.216214002315e-08;2.589636569405e-05;2.766133162806e-05;9.703909800007e-06;1.600868034005e-05;6.993097380020e-06;4.378279680006e-06;2.503449156607e-05;1.677858822000e-05;1.048177620000e-06;0.000000000000e+00,st1_369_hz__st2_273_hz
369,289,9.126489855413594e-06,9.979635901793474e-06,0.0,3.373370189995173e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.969455707992e-05;0.000000000000e+00;3.334124170081e-05;0.000000000000e+00;2.993247513000e-06;0.000000000000e+00;1.156796143200e-05;7.816265027997e-07;1.027751759997e-06;5.115979799797e-07;5.429559779979e-06;1.197616338000e-05;6.657359993997e-06;3.373370189995e-05;5.490738107995e-06;1.133036838002e-05;1.009726887781e-05;1.186083882005e-05;1.603581389995e-05,st1_369_hz__st2_289_hz
369,305,7.727091633904538e-06,8.566255926419585e-06,0.0,2.931970446002075e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.391741811000e-05;2.931970446002e-05;0.000000000000e+00;1.501869978002e-05;1.845949140000e-05;1.506734699400e-05;2.401126397998e-06;0.000000000000e+00;0.000000000000e+00;2.031122572207e-05;1.328292023400e-05;0.000000000000e+00;3.163007520002e-06;1.175866722002e-05;0.000000000000e+00;4.931738279981e-06;6.910486559986e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_305_hz
369,321,6.715656408595225e-06,7.946037393797262e-06,0.0,2.6010966185989122e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,8.989006679955e-06;1.915675523999e-05;0.000000000000e+00;6.844755959973e-06;2.666201039997e-06;0.000000000000e+00;1.196457924600e-05;0.000000000000e+00;3.886501140016e-06;0.000000000000e+00;8.121233519975e-06;0.000000000000e+00;2.038270050005e-05;1.392609780001e-05;1.236433085996e-05;0.000000000000e+00;2.601096618599e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_321_hz
369,337,1.32821144216069e-05,8.956188189349715e-06,0.0,3.199019460121181e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.476090827005e-05;1.664739288001e-05;4.546835279996e-06;1.667721402000e-05;1.197550691996e-05;6.613952903999e-06;0.000000000000e+00;1.218077820046e-07;1.741711247997e-05;1.403504553600e-05;2.604872502000e-05;1.461602232005e-05;1.302786269993e-05;2.112012414898e-05;3.199019460121e-05;3.851023698007e-06;5.625456480041e-06;2.047802435993e-05;1.608907903199e-05;0.000000000000e+00,st1_369_hz__st2_337_hz
369,353,1.0026728769603197e-05,1.2382748249261463e-05,0.0,4.21697348280306e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.151093340046e-06;1.730678417997e-05;1.276789752000e-06;1.716578280007e-05;6.376401719932e-06;4.167737728200e-05;1.133753040000e-05;0.000000000000e+00;0.000000000000e+00;8.419485060003e-06;1.083580470002e-05;4.216973482803e-05;0.000000000000e+00;0.000000000000e+00;1.857626296200e-05;0.000000000000e+00;1.380915370800e-05;0.000000000000e+00;8.151532559952e-06;2.280842100039e-06,st1_369_hz__st2_353_hz
369,369,1.0868409240302678e-05,9.188621837167756e-06,0.0,3.2646254867967075e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;3.365914446000e-06;1.665522669601e-05;1.525136022004e-05;1.047104211600e-05;7.774116659995e-06;0.000000000000e+00;1.002468528000e-05;2.300474393999e-05;0.000000000000e+00;9.663665399995e-06;1.519085610002e-05;4.076508959994e-06;2.010330846002e-05;4.147989840009e-06;0.000000000000e+00;1.756566288000e-05;3.288024900000e-06;2.413882404002e-05;3.264625486797e-05,st1_369_hz__st2_369_hz
369,385,1.4490080635144937e-05,1.6411584833468575e-05,0.0,6.405540399002479e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.702118340074e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.929600086480e-05;4.491044586000e-05;0.000000000000e+00;1.362996396003e-05;1.706079697199e-05;6.405540399002e-05;1.419590124002e-05;0.000000000000e+00;8.758290239952e-06;0.000000000000e+00;4.080524580030e-06;1.965499541993e-05;2.556794106007e-05;1.972074045597e-05;9.393949979997e-06;1.777453974001e-05,st1_369_hz__st2_385_hz
369,401,1.874848607944339e-05,1.469056202550307e-05,0.0,5.6812107059942e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.240080901994e-05;2.310733331998e-05;2.052109080064e-06;1.823522832000e-05;2.989913832004e-05;5.681210705994e-05;2.417537016000e-05;1.525647977999e-05;1.147476317400e-05;5.280819191998e-05;1.840579580520e-05;1.536516378001e-05;1.580024381393e-05;2.364397469992e-05;0.000000000000e+00;3.975463259986e-06;0.000000000000e+00;4.231267559929e-06;1.801175187598e-05;1.931453063997e-05,st1_369_hz__st2_401_hz
369,417,1.2275081238332947e-05,1.3478240597067963e-05,0.0,5.107143438001123e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.056494511000e-05;0.000000000000e+00;1.247970366007e-05;3.802447980034e-06;2.065995684001e-05;6.174812699980e-06;2.790335375992e-05;3.502741986001e-05;1.661096375999e-05;4.637162519971e-06;0.000000000000e+00;4.669620660047e-06;1.244538629281e-05;2.383667082000e-05;1.561774642380e-05;0.000000000000e+00;5.107143438001e-05;0.000000000000e+00;0.000000000000e+00,st1_369_hz__st2_417_hz
369,433,1.673768380409918e-05,1.3060602313264738e-05,0.0,5.667884478000595e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.691291320007e-06;3.664773683990e-05;5.667884478001e-05;2.028031470000e-05;2.599328538006e-05;1.083618435598e-05;1.381894956000e-05;0.000000000000e+00;1.357173493200e-05;2.185938160199e-05;6.208411986002e-06;4.502169540077e-06;3.136793821193e-05;7.743643739995e-06;1.414646999997e-05;7.401863520007e-06;1.168793946007e-05;2.476816367403e-05;1.053577547995e-05;1.301357700001e-05,st1_369_hz__st2_433_hz
369,449,1.943926817697029e-05,1.3800317777147217e-05,0.0,4.3229031085832444e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.985802512568e-05;3.677686855194e-05;0.000000000000e+00;1.115543879970e-06;3.566525713202e-05;0.000000000000e+00;1.645862777996e-05;2.904370847988e-05;2.402113049993e-05;1.876827384001e-05;0.000000000000e+00;4.322903108583e-05;1.291483659604e-05;1.140464466005e-05;2.502619794003e-05;8.271780839986e-06;2.670987798007e-05;1.689132312002e-05;3.436871903997e-05;8.261516988017e-06,st1_369_hz__st2_449_hz
369,465,1.3014922896894838e-05,1.3552418014871964e-05,0.0,3.956188350601291e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,5.246769599987e-06;1.033939260009e-06;1.170629686798e-05;2.277700558198e-05;1.053152910000e-05;1.440798660030e-06;0.000000000000e+00;2.877149993392e-05;7.778687003998e-06;4.140266939989e-06;0.000000000000e+00;5.397030792001e-06;9.928457171997e-06;2.841205535999e-05;0.000000000000e+00;3.956188350601e-05;0.000000000000e+00;9.208553220003e-06;3.923050824000e-05;3.513317670000e-05,st1_369_hz__st2_465_hz
369,481,2.017729763190576e-05,1.6995898476408805e-05,0.0,6.24097446840638e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;6.240974468406e-05;1.826918820000e-05;2.643609634196e-05;1.171101510002e-05;2.386318752001e-05;3.786973412394e-05;2.290827546001e-05;3.388402475991e-05;1.885681709999e-05;5.036139113402e-05;3.682293710412e-05;0.000000000000e+00;1.980624609002e-05;1.818656675996e-05;0.000000000000e+00;4.533751980003e-06;1.331764578001e-05;1.695023460016e-06;2.614307040050e-06,st1_369_hz__st2_481_hz
369,497,1.5533759596493227e-05,9.805474260465093e-06,0.0,3.160610105399919e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.991931444002e-05;2.224989881998e-05;0.000000000000e+00;8.582156280035e-06;1.624492313997e-05;2.558167451996e-05;5.159214180073e-06;0.000000000000e+00;3.160610105400e-05;2.670965298005e-05;2.499751835997e-05;1.356788519935e-06;1.408683180603e-05;1.042287822001e-05;1.843937801992e-05;1.617436962000e-05;2.430561599986e-07;2.491736579996e-05;2.087956719000e-05;2.310450281995e-05,st1_369_hz__st2_497_hz
369,513,9.71122060440156e-06,9.187040764706825e-06,0.0,2.682121249798636e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.635985954802e-05;2.491860778206e-05;7.314511823993e-06;1.695490146001e-05;4.520086379989e-06;0.000000000000e+00;0.000000000000e+00;1.621971233998e-06;1.373616179975e-06;9.797806080009e-06;1.703625460203e-05;9.730601639996e-06;1.986552324005e-05;2.071445904002e-05;0.000000000000e+00;2.682121249799e-05;0.000000000000e+00;1.719500057989e-05;0.000000000000e+00,st1_369_hz__st2_513_hz
369,529,1.6427138180213857e-05,1.4972441455309016e-05,0.0,6.161058215996967e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.027159199896e-06;4.953563279964e-06;2.187532637997e-05;2.848670748003e-05;9.122529110414e-06;2.794774320020e-06;0.000000000000e+00;7.928519040001e-06;1.302248705404e-05;1.235325095999e-05;1.083157957800e-05;2.521566332997e-05;1.614063058195e-05;2.315362946401e-05;5.228611200003e-07;0.000000000000e+00;3.017590794001e-05;3.568184940603e-05;6.161058215997e-05;2.364574320001e-05,st1_369_hz__st2_529_hz
369,545,1.7076117398404722e-05,1.3311803774095508e-05,0.0,5.2567111566052946e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,4.543869060014e-06;2.976425721003e-05;9.599733000021e-06;4.034798328600e-05;1.220713378199e-05;1.713612114002e-05;0.000000000000e+00;4.134715739990e-06;2.371797226798e-05;1.063554947996e-05;3.099724752600e-05;0.000000000000e+00;1.735394220001e-05;1.354225966201e-05;3.953649239996e-06;2.626392448801e-05;5.256711156605e-05;1.706715162000e-05;1.738859471999e-05;1.030113198002e-05,st1_369_hz__st2_545_hz
369,561,2.209229031421012e-05,1.507216364046206e-05,0.0,4.7912856840076624e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,4.632380274604e-05;2.679435325799e-05;1.850181282002e-05;8.476574400396e-07;8.446186799985e-06;1.315139705997e-05;2.638821974399e-05;3.098010438005e-05;0.000000000000e+00;4.791285684008e-05;1.534340478602e-05;6.825185999970e-06;3.190215276006e-05;2.735862300000e-05;3.944538334798e-05;1.144071540005e-06;1.080996299994e-05;4.107434508009e-05;3.678068464200e-05;1.181560103998e-05,st1_369_hz__st2_561_hz
369,577,1.567019400029254e-05,1.1144967757471121e-05,0.0,3.675313385994999e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.683322369998e-05;1.760341463987e-05;2.942322137998e-05;1.938676366799e-05;1.165874202004e-05;8.343714959946e-06;2.027291567404e-05;1.002254849993e-05;4.690291499987e-06;2.314508562007e-05;0.000000000000e+00;3.675313385995e-05;1.860903540001e-05;3.561349993197e-05;1.005054696003e-05;0.000000000000e+00;3.148170821978e-06;2.424084075008e-05;0.000000000000e+00;1.360873062000e-05,st1_369_hz__st2_577_hz
369,593,1.8419194199800827e-05,1.319013681879476e-05,0.0,3.7627953660038245e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.075190434001e-05;1.734935144400e-05;2.576652317997e-06;1.232278056006e-05;6.903779580014e-06;3.574686600000e-05;0.000000000000e+00;9.969229800677e-07;3.267279990000e-05;3.762795366004e-05;1.836267845406e-05;3.202033584599e-05;2.334400380000e-06;3.366011831584e-05;2.400681983400e-05;0.000000000000e+00;1.734013151992e-05;7.620478380022e-06;3.256316657998e-05;2.352674390401e-05,st1_369_hz__st2_593_hz
385,1,0.0,0.0,0.0,0.0,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_385_hz__st2_1_hz
385,17,7.040716380038448e-07,2.4467063849621173e-06,0.0,1.0945739160050927e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;1.094573916005e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;3.135693600026e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_385_hz__st2_17_hz
385,33,6.927986456998354e-07,2.1030382223560753e-06,0.0,7.943073119992539e-06,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.912899794004e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;7.943073119993e-06;0.000000000000e+00,st1_385_hz__st2_33_hz
385,49,4.969820772003017e-06,6.7799868409559605e-06,0.0,1.784095650001066e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;2.164886280043e-06;3.851142840003e-06;1.492800948005e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;4.156116839982e-06;0.000000000000e+00;0.000000000000e+00;1.775606165999e-05;0.000000000000e+00;0.000000000000e+00;1.101251951999e-05;1.663438752002e-05;1.105233479997e-05;1.784095650001e-05;0.000000000000e+00,st1_385_hz__st2_49_hz
385,65,3.0416424209980114e-06,5.644722726600258e-06,0.0,1.5783796800011853e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;4.601589839995e-06;1.519643825996e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.578379680001e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.156533138001e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.368569213999e-05;0.000000000000e+00,st1_385_hz__st2_65_hz
385,81,4.814170472700157e-06,8.963966414389095e-06,0.0,3.141412763400728e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.372463892000e-05;3.141412763401e-05;0.000000000000e+00;1.681336638000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.058308855999e-05;1.374818796000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_385_hz__st2_81_hz
