run_name,st1_frequency_hz,st2_frequency_hz,st3_frequency_hz,mean_difference_spike_count,std_difference_spike_count,min_difference_spike_count,max_difference_spike_count,valid_trial_count,trial_indices_used,trial_difference_spike_counts,cap_v,difference_threshold_v,include_fixed_spike_trains_in_sum,fixed_st_4_frequency_name,fixed_st_4_frequency_hz
st1_151_hz__st2_481_hz__st3_481_hz,151,481,481,4.6,1.9595917942265424,2,8,5,1;2;3;4;5,4;2;4;8;5,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_481_hz__st3_511_hz,151,481,511,4.2,1.16619037896906,3,6,5,1;2;3;4;5,4;3;3;5;6,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_481_hz__st3_541_hz,151,481,541,4.6,1.4966629547095764,2,6,5,1;2;3;4;5,6;6;5;2;4,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_481_hz__st3_571_hz,151,481,571,3.6,0.8,3,5,5,1;2;3;4;5,5;3;3;3;4,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_1_hz,151,511,1,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,1;0;0;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_31_hz,151,511,31,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,1;0;0;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_61_hz,151,511,61,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,1;0;0;2;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_91_hz,151,511,91,1.4,1.4966629547095764,0,4,5,1;2;3;4;5,4;0;0;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_121_hz,151,511,121,1.8,1.6,0,4,5,1;2;3;4;5,3;0;0;4;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_151_hz,151,511,151,1.2,1.1661903789690602,0,3,5,1;2;3;4;5,1;0;0;3;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_181_hz,151,511,181,2.2,0.39999999999999997,2,3,5,1;2;3;4;5,3;2;2;2;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_211_hz,151,511,211,2.4,1.019803902718557,1,4,5,1;2;3;4;5,2;1;2;4;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_241_hz,151,511,241,2.2,1.16619037896906,1,4,5,1;2;3;4;5,1;1;3;2;4,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_271_hz,151,511,271,2.4,1.624807680927192,0,5,5,1;2;3;4;5,3;2;0;5;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_301_hz,151,511,301,3.6,2.244994432064365,2,8,5,1;2;3;4;5,3;2;3;8;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_331_hz,151,511,331,1.8,1.32664991614216,0,4,5,1;2;3;4;5,2;0;1;2;4,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_361_hz,151,511,361,2.6,1.4966629547095764,0,4,5,1;2;3;4;5,2;4;0;4;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_391_hz,151,511,391,5.0,3.5777087639996634,1,11,5,1;2;3;4;5,7;1;11;3;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_421_hz,151,511,421,4.0,2.280350850198276,1,7,5,1;2;3;4;5,6;4;1;7;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_451_hz,151,511,451,3.2,1.32664991614216,1,5,5,1;2;3;4;5,3;1;4;5;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_481_hz,151,511,481,5.0,2.0976176963403033,2,7,5,1;2;3;4;5,7;3;2;6;7,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_511_hz,151,511,511,3.6,1.624807680927192,1,6,5,1;2;3;4;5,4;1;6;4;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_541_hz,151,511,541,4.0,0.6324555320336759,3,5,5,1;2;3;4;5,4;4;3;5;4,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_511_hz__st3_571_hz,151,511,571,4.6,2.8000000000000003,2,10,5,1;2;3;4;5,4;4;2;10;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_1_hz,151,541,1,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_31_hz,151,541,31,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_61_hz,151,541,61,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_91_hz,151,541,91,1.0,1.5491933384829668,0,4,5,1;2;3;4;5,4;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_121_hz,151,541,121,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,1;1;2;0;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_151_hz,151,541,151,1.8,0.9797958971132712,0,3,5,1;2;3;4;5,2;2;0;3;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_181_hz,151,541,181,2.0,1.7888543819998317,0,5,5,1;2;3;4;5,3;5;1;0;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_211_hz,151,541,211,1.8,1.32664991614216,0,4,5,1;2;3;4;5,1;2;4;2;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_241_hz,151,541,241,1.6,1.019803902718557,0,3,5,1;2;3;4;5,2;3;2;1;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_271_hz,151,541,271,2.0,1.4142135623730951,0,4,5,1;2;3;4;5,4;2;0;1;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_301_hz,151,541,301,4.0,1.4142135623730951,2,6,5,1;2;3;4;5,4;6;3;5;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_331_hz,151,541,331,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,2;2;1;1;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_361_hz,151,541,361,2.4,1.624807680927192,0,4,5,1;2;3;4;5,4;4;3;1;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_391_hz,151,541,391,2.2,0.7483314773547882,1,3,5,1;2;3;4;5,2;3;3;1;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_421_hz,151,541,421,3.0,1.8973665961010275,0,6,5,1;2;3;4;5,3;3;3;6;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_451_hz,151,541,451,2.0,0.6324555320336759,1,3,5,1;2;3;4;5,3;2;2;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_481_hz,151,541,481,3.8,1.16619037896906,2,5,5,1;2;3;4;5,5;4;3;5;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_511_hz,151,541,511,3.8,1.4696938456699071,1,5,5,1;2;3;4;5,4;5;1;5;4,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_541_hz,151,541,541,3.2,1.32664991614216,1,5,5,1;2;3;4;5,4;5;1;3;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_541_hz__st3_571_hz,151,541,571,3.8,2.1354156504062622,1,7,5,1;2;3;4;5,7;2;1;4;5,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_1_hz,151,571,1,0.8,0.9797958971132713,0,2,5,1;2;3;4;5,2;0;0;2;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_31_hz,151,571,31,1.0,1.2649110640673518,0,3,5,1;2;3;4;5,2;0;0;3;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_61_hz,151,571,61,1.2,0.7483314773547883,0,2,5,1;2;3;4;5,2;1;1;2;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_91_hz,151,571,91,1.2,1.16619037896906,0,3,5,1;2;3;4;5,3;0;0;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_121_hz,151,571,121,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,3;1;2;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_151_hz,151,571,151,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,2;0;0;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_181_hz,151,571,181,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,3;1;2;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_211_hz,151,571,211,2.8,2.4000000000000004,0,6,5,1;2;3;4;5,4;0;6;4;0,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_241_hz,151,571,241,3.0,1.4142135623730951,1,5,5,1;2;3;4;5,5;4;3;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_271_hz,151,571,271,3.2,2.1354156504062622,0,6,5,1;2;3;4;5,6;0;2;5;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_301_hz,151,571,301,4.4,1.9595917942265424,3,8,5,1;2;3;4;5,8;3;3;5;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_331_hz,151,571,331,2.4,1.4966629547095764,1,5,5,1;2;3;4;5,5;1;3;2;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_361_hz,151,571,361,3.0,1.4142135623730951,1,5,5,1;2;3;4;5,5;3;2;4;1,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_391_hz,151,571,391,3.4,1.4966629547095764,2,6,5,1;2;3;4;5,6;4;3;2;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_421_hz,151,571,421,4.4,2.4166091947189146,1,8,5,1;2;3;4;5,3;1;4;8;6,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_451_hz,151,571,451,5.2,2.4819347291981715,3,10,5,1;2;3;4;5,3;10;4;4;5,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_481_hz,151,571,481,4.4,1.3564659966250536,3,6,5,1;2;3;4;5,6;3;4;6;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_511_hz,151,571,511,3.0,1.6733200530681511,0,5,5,1;2;3;4;5,5;0;3;4;3,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_541_hz,151,571,541,3.6,1.624807680927192,2,6,5,1;2;3;4;5,5;3;6;2;2,1.8,1e-12,False,1_hz,1
st1_151_hz__st2_571_hz__st3_571_hz,151,571,571,4.8,1.8330302779823362,3,8,5,1;2;3;4;5,5;3;3;5;8,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_1_hz,181,1,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_31_hz,181,1,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_61_hz,181,1,61,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_91_hz,181,1,91,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_121_hz,181,1,121,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_151_hz,181,1,151,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_181_hz,181,1,181,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_211_hz,181,1,211,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_241_hz,181,1,241,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_271_hz,181,1,271,0.8,0.4,0,1,5,1;2;3;4;5,1;1;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_301_hz,181,1,301,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_331_hz,181,1,331,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;0;0;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_361_hz,181,1,361,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_391_hz,181,1,391,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_421_hz,181,1,421,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,1;0;1;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_451_hz,181,1,451,0.4,0.8,0,2,5,1;2;3;4;5,0;0;0;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_481_hz,181,1,481,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;0;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_511_hz,181,1,511,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_541_hz,181,1,541,1.4,1.019803902718557,0,3,5,1;2;3;4;5,3;2;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_1_hz__st3_571_hz,181,1,571,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;1;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_1_hz,181,31,1,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_31_hz,181,31,31,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_61_hz,181,31,61,0.4,0.8000000000000002,0,2,5,1;2;3;4;5,0;2;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_91_hz,181,31,91,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_121_hz,181,31,121,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,0;2;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_151_hz,181,31,151,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;0;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_181_hz,181,31,181,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,0;2;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_211_hz,181,31,211,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,0;2;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_241_hz,181,31,241,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_271_hz,181,31,271,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,1;2;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_301_hz,181,31,301,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,2;2;0;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_331_hz,181,31,331,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_361_hz,181,31,361,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,1;2;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_391_hz,181,31,391,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,1;2;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_421_hz,181,31,421,1.6,1.019803902718557,0,3,5,1;2;3;4;5,1;3;2;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_451_hz,181,31,451,1.0,1.0954451150103321,0,3,5,1;2;3;4;5,1;1;0;3;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_481_hz,181,31,481,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,0;1;2;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_511_hz,181,31,511,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,0;2;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_541_hz,181,31,541,1.6,1.2000000000000002,0,3,5,1;2;3;4;5,3;3;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_31_hz__st3_571_hz,181,31,571,1.0,0.0,1,1,5,1;2;3;4;5,1;1;1;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_1_hz,181,61,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_31_hz,181,61,31,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;0;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_61_hz,181,61,61,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_91_hz,181,61,91,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_121_hz,181,61,121,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_151_hz,181,61,151,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_181_hz,181,61,181,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_211_hz,181,61,211,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,0;2;0;2;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_241_hz,181,61,241,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_271_hz,181,61,271,1.6,1.019803902718557,0,3,5,1;2;3;4;5,2;1;0;2;3,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_301_hz,181,61,301,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,1;1;0;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_331_hz,181,61,331,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;0;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_361_hz,181,61,361,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,1;2;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_391_hz,181,61,391,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,1;0;1;0;2,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_421_hz,181,61,421,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,1;0;1;2;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_451_hz,181,61,451,0.4,0.8,0,2,5,1;2;3;4;5,0;0;0;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_481_hz,181,61,481,1.2,0.4,1,2,5,1;2;3;4;5,1;1;2;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_511_hz,181,61,511,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_541_hz,181,61,541,1.6,0.8,1,3,5,1;2;3;4;5,3;2;1;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_61_hz__st3_571_hz,181,61,571,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;1;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_1_hz,181,91,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_31_hz,181,91,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_61_hz,181,91,61,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_91_hz,181,91,91,0.4,0.8000000000000002,0,2,5,1;2;3;4;5,2;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_121_hz,181,91,121,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_151_hz,181,91,151,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_181_hz,181,91,181,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,1;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_211_hz,181,91,211,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_241_hz,181,91,241,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,0;1;2;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_271_hz,181,91,271,1.2,0.9797958971132713,0,3,5,1;2;3;4;5,3;1;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_301_hz,181,91,301,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,2;1;0;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_331_hz,181,91,331,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,1;0;0;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_361_hz,181,91,361,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,2;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_391_hz,181,91,391,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;0;0;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_421_hz,181,91,421,1.6,1.854723699099141,0,5,5,1;2;3;4;5,2;0;1;5;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_451_hz,181,91,451,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,0;1;0;2;2,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_481_hz,181,91,481,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,1;0;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_511_hz,181,91,511,1.2,0.9797958971132713,0,2,5,1;2;3;4;5,0;2;2;0;2,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_541_hz,181,91,541,2.2,0.9797958971132712,1,3,5,1;2;3;4;5,3;3;3;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_91_hz__st3_571_hz,181,91,571,1.2,0.7483314773547883,0,2,5,1;2;3;4;5,2;0;2;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_1_hz,181,121,1,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_31_hz,181,121,31,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_61_hz,181,121,61,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_91_hz,181,121,91,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,1;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_121_hz,181,121,121,0.8,1.1661903789690604,0,3,5,1;2;3;4;5,0;1;3;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_151_hz,181,121,151,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;0;1;0;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_181_hz,181,121,181,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,0;1;2;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_211_hz,181,121,211,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;1;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_241_hz,181,121,241,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,0;0;2;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_271_hz,181,121,271,1.4,0.4898979485566356,1,2,5,1;2;3;4;5,1;1;2;1;2,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_301_hz,181,121,301,1.4,0.8,0,2,5,1;2;3;4;5,2;1;2;2;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_331_hz,181,121,331,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,2;0;1;1;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_361_hz,181,121,361,0.8,0.4,0,1,5,1;2;3;4;5,1;1;1;1;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_391_hz,181,121,391,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,2;1;1;0;0,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_421_hz,181,121,421,1.8,0.9797958971132713,1,3,5,1;2;3;4;5,1;1;3;3;1,1.8,1e-12,False,1_hz,1
st1_181_hz__st2_121_hz__st3_451_hz,181,121,451,1.6,1.3564659966250538,0,3,5,1;2;3;4;5,0;0;3;3;2,1.8,1e-12,False,1_hz,1
